,id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id.1,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label,avg_sentence_length,avg_word_length,characer_count,is_quoted_retweet,number_all_caps,random_caps,is_mention,comma,period,semicolon,colon,qmark,emark,asterisk,ellipsis,period_of_day,weekday,starts_with_I,crooked,sleepy,dishonest,irrelevant,hypocrite,fake,racist,anti-semitic,hater,disgraced,terrible,nasty,lying,lightweight,wacky,neurotic,nut job,nutjob,dope,clown,dummy,sad,disaster,little,crying,no clue,stupid,loser,dying,failed,failing,weak,crazy,phony,media,overrated,wow,begged,beg,dirty,fraud,bimbo,enjoy,hillary,jeb,ted,biden,obama,pocahontas,puppet,lyin,corrupt,dopey,sloppy,low iq,low i.q.,psycho,goofball,lowlife,slippery,@barackobama,(we),make america great again,makeamericagreatagain,maga,#trump,democrat,foxnews,cnn,msnbc,fakenews,fake news,clinton,americafirst,america first,trump,make america safe again,@realdonaldtrump,a.m.,p.m.,join me,neg,neu,pos,compound,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
252,252,Thank you Attorney General Gonzales; so many people feel this way.   https://t.co/fMR8YYiiMz,False,13909,,6/4/2016 21:24,False,,739206000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6197,False,False,,,-1,4.333333333333333,6.416666666666667,91,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.815,0.185,1.3612,"879   NaN
Name: anger, dtype: float64","879   NaN
Name: anticipation, dtype: float64","879   NaN
Name: disgust, dtype: float64","879   NaN
Name: fear, dtype: float64","879   NaN
Name: joy, dtype: float64","879   NaN
Name: negative, dtype: float64","879   NaN
Name: positive, dtype: float64","879   NaN
Name: sadness, dtype: float64","879   NaN
Name: surprise, dtype: float64","879   NaN
Name: trust, dtype: float64"
253,253,We just had the worst jobs report since 2010.,False,15175,,6/4/2016 13:14,False,,739083000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5659,False,False,,,1,9.0,4.0,44,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0.661,0.0,0.3751,"6969   NaN
Name: anger, dtype: float64","6969   NaN
Name: anticipation, dtype: float64","6969   NaN
Name: disgust, dtype: float64","6969   NaN
Name: fear, dtype: float64","6969   NaN
Name: joy, dtype: float64","6969   NaN
Name: negative, dtype: float64","6969   NaN
Name: positive, dtype: float64","6969   NaN
Name: sadness, dtype: float64","6969   NaN
Name: surprise, dtype: float64","6969   NaN
Name: trust, dtype: float64"
254,254,The Mayor of San Jose did a terrible job of ordering the  protection of innocent people. The thugs were lucky supporters remained peaceful!,False,22453,,6/4/2016 13:11,False,,739082000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7792,False,False,,,1,11.5,4.956521739130435,138,0,0,4,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.536,0.366,1.8172000000000001,"7768   NaN
Name: anger, dtype: float64","7768   NaN
Name: anticipation, dtype: float64","7768   NaN
Name: disgust, dtype: float64","7768   NaN
Name: fear, dtype: float64","7768   NaN
Name: joy, dtype: float64","7768   NaN
Name: negative, dtype: float64","7768   NaN
Name: positive, dtype: float64","7768   NaN
Name: sadness, dtype: float64","7768   NaN
Name: surprise, dtype: float64","7768   NaN
Name: trust, dtype: float64"
255,255,Many of the thugs that attacked the peaceful Trump supporters in San Jose were illegals. They burned the American flag and laughed at police,False,29019,,6/4/2016 13:04,False,,739080000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12951,False,False,,,1,12.0,4.833333333333333,139,0,0,5,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.093,0.623,0.283,1.7269,"12759   NaN
Name: anger, dtype: float64","12759   NaN
Name: anticipation, dtype: float64","12759   NaN
Name: disgust, dtype: float64","12759   NaN
Name: fear, dtype: float64","12759   NaN
Name: joy, dtype: float64","12759   NaN
Name: negative, dtype: float64","12759   NaN
Name: positive, dtype: float64","12759   NaN
Name: sadness, dtype: float64","12759   NaN
Name: surprise, dtype: float64","12759   NaN
Name: trust, dtype: float64"
256,256,"""@Don_Vito_08: Thank You Mr. Trump for Standing up for Our Country! #VoteTrump2016 JOIN ME ON THE #TrumpTrain<ed><U+00A0><U+00BD><ed><U+00BA><U+0082> https://t.co/zgopGvSEen""",False,14440,,6/4/2016 12:49,False,,739077000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4417,False,False,,,1,4.75,8.555555555555555,174,1,4,9,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0.0,0.736,0.264,1.6932,"13088   NaN
Name: anger, dtype: float64","13088   NaN
Name: anticipation, dtype: float64","13088   NaN
Name: disgust, dtype: float64","13088   NaN
Name: fear, dtype: float64","13088   NaN
Name: joy, dtype: float64","13088   NaN
Name: negative, dtype: float64","13088   NaN
Name: positive, dtype: float64","13088   NaN
Name: sadness, dtype: float64","13088   NaN
Name: surprise, dtype: float64","13088   NaN
Name: trust, dtype: float64"
257,257,"""@rapidcraft: Here? The HILLARY UNIVERSITY Scandal No One In The Media Is Talking About https://t.co/suHERIUHo4 @realDonaldTrump""",False,10646,,6/4/2016 12:47,False,,739076000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6326,False,False,,,1,5.666666666666667,7.0,129,1,2,10,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.267,0.733,0.0,0.3751,"11031   NaN
Name: anger, dtype: float64","11031   NaN
Name: anticipation, dtype: float64","11031   NaN
Name: disgust, dtype: float64","11031   NaN
Name: fear, dtype: float64","11031   NaN
Name: joy, dtype: float64","11031   NaN
Name: negative, dtype: float64","11031   NaN
Name: positive, dtype: float64","11031   NaN
Name: sadness, dtype: float64","11031   NaN
Name: surprise, dtype: float64","11031   NaN
Name: trust, dtype: float64"
258,258,Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!,False,47153,,6/4/2016 4:29,False,,738951000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,20580,False,False,,,1,6.666666666666667,3.75,96,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.193,0.356,0.451,1.8652,"1972   NaN
Name: anger, dtype: float64","1972   NaN
Name: anticipation, dtype: float64","1972   NaN
Name: disgust, dtype: float64","1972   NaN
Name: fear, dtype: float64","1972   NaN
Name: joy, dtype: float64","1972   NaN
Name: negative, dtype: float64","1972   NaN
Name: positive, dtype: float64","1972   NaN
Name: sadness, dtype: float64","1972   NaN
Name: surprise, dtype: float64","1972   NaN
Name: trust, dtype: float64"
259,259,Thank you Redding; California!  #MakeAmericaGreatAgain #CAPrimary https://t.co/nFiydpTpPn,False,16814,,6/3/2016 22:20,False,,738858000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5059,False,False,,,-1,2.6666666666666665,11.428571428571429,88,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.682,0.318,1.4199,"10327    0
Name: anger, dtype: int64","10327    0
Name: anticipation, dtype: int64","10327    0
Name: disgust, dtype: int64","10327    0
Name: fear, dtype: int64","10327    0
Name: joy, dtype: int64","10327    0
Name: negative, dtype: int64","10327    0
Name: positive, dtype: int64","10327    0
Name: sadness, dtype: int64","10327    0
Name: surprise, dtype: int64","10327    0
Name: trust, dtype: int64"
260,260,Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be; but fortunately they are not hostile.,False,23705,,6/3/2016 19:07,False,,738809000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7806,False,False,,,-1,12.5,4.36,134,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.672,0.328,1.7767,"12759    1
Name: anger, dtype: int64","12759    0
Name: anticipation, dtype: int64","12759    1
Name: disgust, dtype: int64","12759    1
Name: fear, dtype: int64","12759    0
Name: joy, dtype: int64","12759    1
Name: negative, dtype: int64","12759    0
Name: positive, dtype: int64","12759    0
Name: sadness, dtype: int64","12759    0
Name: surprise, dtype: int64","12759    0
Name: trust, dtype: int64"
261,261,So much interest in my visit to Scotland! I greatly look forward to attending the opening event @TrumpTurnberry- taking place on June 24th.,False,10460,,6/3/2016 19:03,False,,738808000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2702,False,False,,,-1,11.5,5.0,138,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.855,0.145,1.553,"6759   NaN
Name: anger, dtype: float64","6759   NaN
Name: anticipation, dtype: float64","6759   NaN
Name: disgust, dtype: float64","6759   NaN
Name: fear, dtype: float64","6759   NaN
Name: joy, dtype: float64","6759   NaN
Name: negative, dtype: float64","6759   NaN
Name: positive, dtype: float64","6759   NaN
Name: sadness, dtype: float64","6759   NaN
Name: surprise, dtype: float64","6759   NaN
Name: trust, dtype: float64"
262,262,"""I'm a former chief of police in a border town. I'm Hispanic; I'm proud to be Hispanic and I'm 100% behind Trump.""  https://t.co/8YtBU7j17m",False,17474,,6/3/2016 16:01,False,,738763000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8117,False,False,,,-1,6.25,4.913043478260869,139,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.866,0.134,1.4767000000000001,"2052   NaN
Name: anger, dtype: float64","2052   NaN
Name: anticipation, dtype: float64","2052   NaN
Name: disgust, dtype: float64","2052   NaN
Name: fear, dtype: float64","2052   NaN
Name: joy, dtype: float64","2052   NaN
Name: negative, dtype: float64","2052   NaN
Name: positive, dtype: float64","2052   NaN
Name: sadness, dtype: float64","2052   NaN
Name: surprise, dtype: float64","2052   NaN
Name: trust, dtype: float64"
263,263,In Crooked Hillary's telepromter speech yesterday; she made up things that I said or believe but have no basis in fact. Not honest!,False,17564,,6/3/2016 13:13,False,,738720000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5531,False,False,,,1,11.5,4.6521739130434785,130,0,0,3,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.751,0.0,0.23199999999999998,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
264,264,Crooked Hillary Clinton; who I would love to call Lyin' Hillary; is getting ready to totally misrepresent my foreign policy positions.,False,15940,,6/2/2016 17:06,False,,738417000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5359,False,False,,,1,21.0,5.380952380952381,133,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.729,0.271,1.7717,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
265,265,After the litigation is disposed of and the case won; I have instructed my execs to open Trump U(?); so much interest in it! I will be pres.,False,10377,,6/2/2016 17:02,False,,738416000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2969,False,False,,,1,9.666666666666666,3.9285714285714284,139,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.056,0.717,0.227,1.7558,"1848   NaN
Name: anger, dtype: float64","1848   NaN
Name: anticipation, dtype: float64","1848   NaN
Name: disgust, dtype: float64","1848   NaN
Name: fear, dtype: float64","1848   NaN
Name: joy, dtype: float64","1848   NaN
Name: negative, dtype: float64","1848   NaN
Name: positive, dtype: float64","1848   NaN
Name: sadness, dtype: float64","1848   NaN
Name: surprise, dtype: float64","1848   NaN
Name: trust, dtype: float64"
266,266,Even though I have a very biased and unfair judge in the Trump U civil case in San Diego; I have thousands of great reviews &amp; will win case!,False,11273,,6/2/2016 16:54,False,,738413000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3067,False,False,,,1,29.0,3.9655172413793105,143,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.165,0.601,0.234,1.5323,"1224   NaN
Name: anger, dtype: float64","1224   NaN
Name: anticipation, dtype: float64","1224   NaN
Name: disgust, dtype: float64","1224   NaN
Name: fear, dtype: float64","1224   NaN
Name: joy, dtype: float64","1224   NaN
Name: negative, dtype: float64","1224   NaN
Name: positive, dtype: float64","1224   NaN
Name: sadness, dtype: float64","1224   NaN
Name: surprise, dtype: float64","1224   NaN
Name: trust, dtype: float64"
267,267,With all of the Crooked Hillary Clinton's foreign policy experience; she has made so many mistakes - and I mean real monsters! No more HRC.,False,12124,,6/2/2016 16:48,False,,738412000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4102,False,False,,,1,12.5,4.52,138,0,1,5,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.201,0.799,0.0,0.3548,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
268,268,Join me in San Jose; California- tonight!  #MakeAmericaGreatAgain #Trump2016  Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd,False,7255,,6/2/2016 16:37,False,,738409000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2400,False,False,,,-1,3.5,9.833333333333334,133,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.815,0.185,1.3595,"6974   NaN
Name: anger, dtype: float64","6974   NaN
Name: anticipation, dtype: float64","6974   NaN
Name: disgust, dtype: float64","6974   NaN
Name: fear, dtype: float64","6974   NaN
Name: joy, dtype: float64","6974   NaN
Name: negative, dtype: float64","6974   NaN
Name: positive, dtype: float64","6974   NaN
Name: sadness, dtype: float64","6974   NaN
Name: surprise, dtype: float64","6974   NaN
Name: trust, dtype: float64"
269,269,Wow; USA Today did todays cover story on my record in lawsuits. Verdict: 450 wins; 38 losses. Isn't that what you want for your president?,False,16967,,6/2/2016 16:31,False,,738408000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5425,False,False,,,1,8.333333333333334,4.44,137,0,1,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0.564,0.309,1.7269,"12835   NaN
Name: anger, dtype: float64","12835   NaN
Name: anticipation, dtype: float64","12835   NaN
Name: disgust, dtype: float64","12835   NaN
Name: fear, dtype: float64","12835   NaN
Name: joy, dtype: float64","12835   NaN
Name: negative, dtype: float64","12835   NaN
Name: positive, dtype: float64","12835   NaN
Name: sadness, dtype: float64","12835   NaN
Name: surprise, dtype: float64","12835   NaN
Name: trust, dtype: float64"
270,270,Do you ever notice that @CNN gives me very little proper representation on my policies. Just watched-nobody knew anything about my foreign P,False,11866,,6/2/2016 15:57,False,,738399000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3727,False,False,,,1,11.5,5.086956521739131,139,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,"9864   NaN
Name: anger, dtype: float64","9864   NaN
Name: anticipation, dtype: float64","9864   NaN
Name: disgust, dtype: float64","9864   NaN
Name: fear, dtype: float64","9864   NaN
Name: joy, dtype: float64","9864   NaN
Name: negative, dtype: float64","9864   NaN
Name: positive, dtype: float64","9864   NaN
Name: sadness, dtype: float64","9864   NaN
Name: surprise, dtype: float64","9864   NaN
Name: trust, dtype: float64"
271,271,Bernie Sanders was right when he said that Crooked Hillary Clinton was not qualified to be president because she suffers from BAD judgement!,False,17892,,6/2/2016 15:10,False,,738387000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5477,False,False,,,1,23.0,5.086956521739131,139,0,1,6,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.266,0.734,0.0,0.1764,"10974   NaN
Name: anger, dtype: float64","10974   NaN
Name: anticipation, dtype: float64","10974   NaN
Name: disgust, dtype: float64","10974   NaN
Name: fear, dtype: float64","10974   NaN
Name: joy, dtype: float64","10974   NaN
Name: negative, dtype: float64","10974   NaN
Name: positive, dtype: float64","10974   NaN
Name: sadness, dtype: float64","10974   NaN
Name: surprise, dtype: float64","10974   NaN
Name: trust, dtype: float64"
272,272,Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision making ability-zilch!,False,16300,,6/2/2016 15:03,False,,738386000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5427,False,False,,,1,11.0,5.318181818181818,139,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.129,0.664,0.206,1.2713999999999999,"2979   NaN
Name: anger, dtype: float64","2979   NaN
Name: anticipation, dtype: float64","2979   NaN
Name: disgust, dtype: float64","2979   NaN
Name: fear, dtype: float64","2979   NaN
Name: joy, dtype: float64","2979   NaN
Name: negative, dtype: float64","2979   NaN
Name: positive, dtype: float64","2979   NaN
Name: sadness, dtype: float64","2979   NaN
Name: surprise, dtype: float64","2979   NaN
Name: trust, dtype: float64"
273,273,"""@HaloDad22: @realDonaldTrump I already voted for you! My wife did as well! I represent #Teachers4Trump! We represent #CA4Trump! #NeverDems",False,9373,,6/2/2016 5:12,False,,738237000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2580,False,False,,,1,3.8,6.157894736842105,139,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.0,0.83,0.17,1.5053,"13794   NaN
Name: anger, dtype: float64","13794   NaN
Name: anticipation, dtype: float64","13794   NaN
Name: disgust, dtype: float64","13794   NaN
Name: fear, dtype: float64","13794   NaN
Name: joy, dtype: float64","13794   NaN
Name: negative, dtype: float64","13794   NaN
Name: positive, dtype: float64","13794   NaN
Name: sadness, dtype: float64","13794   NaN
Name: surprise, dtype: float64","13794   NaN
Name: trust, dtype: float64"
274,274,"""@SCPioneer: @stockdaleism @JamesRosenFNC @FoxNews @realDonaldTrump Not for slackers! Happy w/courses I took."" Thanks.",False,6974,,6/2/2016 5:11,False,,738237000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1961,False,False,,,1,4.666666666666667,7.923076923076923,118,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.203,0.618,0.179,0.8998,0,0,0,0,0,0,0,0,0,0
275,275,Thank you Sacramento; California! #MakeAmericaGreatAgain https://t.co/t75Zxn9L6f,False,16691,,6/2/2016 4:58,False,,738233000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5220,False,False,,,-1,2.3333333333333335,12.166666666666666,79,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.642,0.358,1.4199,0,0,0,0,0,0,0,0,0,0
